date,bucket,incumbent_cohort,n_pairs,gross_notional_usd
2024-08-08,bucket_3_inverse,incumbent,9,75385.5273361206
2024-08-08,bucket_3_inverse,post_start,1,2818.0618286132812
2024-08-08,bucket_core_screener,incumbent,27,6377153.111856461
2024-08-08,bucket_core_screener,post_start,17,2781217.1694221497
2024-08-08,bucket_whitelist,post_start,1,0.0
2024-08-09,bucket_3_inverse,incumbent,9,75060.00576782227
2024-08-09,bucket_3_inverse,post_start,1,2838.019775390625
2024-08-09,bucket_core_screener,incumbent,27,6411541.446528435
2024-08-09,bucket_core_screener,post_start,18,2881383.175992012
2024-08-09,bucket_whitelist,post_start,1,0.0
2024-08-12,bucket_3_inverse,incumbent,9,75067.88655853271
2024-08-12,bucket_3_inverse,post_start,1,2598.5240936279297
2024-08-12,bucket_core_screener,incumbent,27,6492768.451012135
2024-08-12,bucket_core_screener,post_start,18,3026509.9118595123
2024-08-12,bucket_whitelist,post_start,1,0.0
2024-08-13,bucket_3_inverse,incumbent,9,71058.11692810059
2024-08-13,bucket_3_inverse,post_start,1,2263.230812072754
2024-08-13,bucket_core_screener,incumbent,27,6661679.395251274
2024-08-13,bucket_core_screener,post_start,18,3134301.352247238
2024-08-13,bucket_whitelist,post_start,1,0.0
2024-08-14,bucket_3_inverse,incumbent,9,71899.41709899902
2024-08-14,bucket_3_inverse,post_start,1,2195.373825073242
2024-08-14,bucket_core_screener,incumbent,27,6603069.134239197
2024-08-14,bucket_core_screener,post_start,18,3091908.238767624
2024-08-14,bucket_whitelist,post_start,1,0.0
2024-08-15,bucket_3_inverse,incumbent,9,67301.40219116211
2024-08-15,bucket_3_inverse,post_start,1,2011.7608108520508
2024-08-15,bucket_core_screener,incumbent,27,6788444.06153965
2024-08-15,bucket_core_screener,post_start,18,3137107.670604706
2024-08-15,bucket_whitelist,post_start,1,0.0
2024-08-16,bucket_3_inverse,incumbent,9,66119.46910095215
2024-08-16,bucket_3_inverse,post_start,2,2417.2268295288086
2024-08-16,bucket_core_screener,incumbent,27,6923627.366288185
2024-08-16,bucket_core_screener,post_start,19,3216792.39521122
2024-08-16,bucket_whitelist,post_start,1,0.0
2024-08-19,bucket_3_inverse,incumbent,9,64086.31184768677
2024-08-19,bucket_3_inverse,post_start,2,2426.22322845459
2024-08-19,bucket_core_screener,incumbent,27,6382637.758858681
2024-08-19,bucket_core_screener,post_start,19,3207466.2031755447
2024-08-19,bucket_whitelist,post_start,1,0.0
2024-08-20,bucket_3_inverse,incumbent,9,64580.40376663208
2024-08-20,bucket_3_inverse,post_start,2,2509.967544555664
2024-08-20,bucket_core_screener,incumbent,27,6289936.284029007
2024-08-20,bucket_core_screener,post_start,19,3221948.562212944
2024-08-20,bucket_whitelist,post_start,1,0.0
2024-08-21,bucket_3_inverse,incumbent,9,63551.78565979004
2024-08-21,bucket_3_inverse,post_start,2,2454.8839950561523
2024-08-21,bucket_core_screener,incumbent,27,6370611.652794838
2024-08-21,bucket_core_screener,post_start,19,3271041.5770225525
2024-08-21,bucket_whitelist,post_start,1,0.0
2024-08-22,bucket_3_inverse,incumbent,9,66377.9358291626
2024-08-22,bucket_3_inverse,post_start,2,2610.9389114379883
2024-08-22,bucket_core_screener,incumbent,27,6192507.800692558
2024-08-22,bucket_core_screener,post_start,19,3160554.172574997
2024-08-22,bucket_whitelist,post_start,1,0.0
2024-08-23,bucket_3_inverse,incumbent,9,63303.61221694946
2024-08-23,bucket_3_inverse,post_start,2,2375.275077819824
2024-08-23,bucket_core_screener,incumbent,27,6377060.734622002
2024-08-23,bucket_core_screener,post_start,20,3362840.049422264
2024-08-23,bucket_whitelist,post_start,1,0.0
2024-08-26,bucket_3_inverse,incumbent,9,66792.34014892578
2024-08-26,bucket_3_inverse,post_start,2,2656.4430084228516
2024-08-26,bucket_core_screener,incumbent,27,6240309.453073502
2024-08-26,bucket_core_screener,post_start,20,3220727.569044113
2024-08-26,bucket_whitelist,post_start,1,0.0
2024-08-27,bucket_3_inverse,incumbent,9,66744.22784423828
2024-08-27,bucket_3_inverse,post_start,2,2626.1342849731445
2024-08-27,bucket_core_screener,incumbent,27,6222991.127119064
2024-08-27,bucket_core_screener,post_start,20,3180651.1105566025
2024-08-27,bucket_whitelist,post_start,1,0.0
2024-08-28,bucket_3_inverse,incumbent,9,68539.0247001648
2024-08-28,bucket_3_inverse,post_start,2,2740.7547912597656
2024-08-28,bucket_core_screener,incumbent,27,6081539.850776672
2024-08-28,bucket_core_screener,post_start,20,3070038.6650619507
2024-08-28,bucket_whitelist,post_start,1,0.0
2024-08-29,bucket_3_inverse,incumbent,9,68122.07164001465
2024-08-29,bucket_3_inverse,post_start,2,3022.502601623535
2024-08-29,bucket_core_screener,incumbent,27,6125858.345316887
2024-08-29,bucket_core_screener,post_start,20,3049573.3188962936
2024-08-29,bucket_whitelist,post_start,1,0.0
2024-08-30,bucket_3_inverse,incumbent,9,66512.2029838562
2024-08-30,bucket_3_inverse,post_start,2,2949.917549133301
2024-08-30,bucket_core_screener,incumbent,27,6179570.57940197
2024-08-30,bucket_core_screener,post_start,20,3092048.16472435
2024-08-30,bucket_whitelist,post_start,1,0.0
2024-09-03,bucket_3_inverse,incumbent,9,71462.25899887085
2024-09-03,bucket_3_inverse,post_start,2,3569.8243560791016
2024-09-03,bucket_core_screener,incumbent,27,5923139.837791443
2024-09-03,bucket_core_screener,post_start,20,3221194.493947983
2024-09-03,bucket_whitelist,post_start,1,0.0
2024-09-04,bucket_3_inverse,incumbent,9,70916.08044433594
2024-09-04,bucket_3_inverse,post_start,2,3667.7400817871094
2024-09-04,bucket_core_screener,incumbent,27,5896475.210687637
2024-09-04,bucket_core_screener,post_start,20,3243230.613881111
2024-09-04,bucket_whitelist,post_start,1,0.0
2024-09-05,bucket_3_inverse,incumbent,9,69725.49644851685
2024-09-05,bucket_3_inverse,post_start,2,3646.767120361328
2024-09-05,bucket_core_screener,incumbent,27,5921036.86093998
2024-09-05,bucket_core_screener,post_start,20,3196891.800632477
2024-09-05,bucket_whitelist,post_start,1,0.0
2024-09-06,bucket_3_inverse,incumbent,9,75173.8473854065
2024-09-06,bucket_3_inverse,post_start,2,3964.1327514648438
2024-09-06,bucket_core_screener,incumbent,27,5696334.5338926315
2024-09-06,bucket_core_screener,post_start,23,3151702.9670825005
2024-09-06,bucket_whitelist,post_start,1,0.0
2024-09-09,bucket_3_inverse,incumbent,9,73007.92934036255
2024-09-09,bucket_3_inverse,post_start,2,3776.346649169922
2024-09-09,bucket_core_screener,incumbent,27,6046338.096340179
2024-09-09,bucket_core_screener,post_start,23,3639902.061538458
2024-09-09,bucket_whitelist,post_start,1,0.0
2024-09-10,bucket_3_inverse,incumbent,9,71695.74240112305
2024-09-10,bucket_3_inverse,post_start,2,3673.5768432617188
2024-09-10,bucket_core_screener,incumbent,27,6111008.753026962
2024-09-10,bucket_core_screener,post_start,23,3729050.3865611553
2024-09-10,bucket_whitelist,post_start,1,0.0
2024-09-11,bucket_3_inverse,incumbent,9,69594.60988235474
2024-09-11,bucket_3_inverse,post_start,2,3179.9140853881836
2024-09-11,bucket_core_screener,incumbent,27,6244431.810062408
2024-09-11,bucket_core_screener,post_start,23,3837535.286223173
2024-09-11,bucket_whitelist,post_start,1,0.0
2024-09-12,bucket_3_inverse,incumbent,9,67487.92353057861
2024-09-12,bucket_3_inverse,post_start,2,3064.767250061035
2024-09-12,bucket_core_screener,incumbent,27,6410610.201414108
2024-09-12,bucket_core_screener,post_start,23,3906317.320830345
2024-09-12,bucket_whitelist,post_start,1,0.0
2024-09-13,bucket_3_inverse,incumbent,9,65878.49672698975
2024-09-13,bucket_3_inverse,post_start,2,3049.8942947387695
2024-09-13,bucket_core_screener,incumbent,27,6507759.58672142
2024-09-13,bucket_core_screener,post_start,23,3962386.0506970882
2024-09-13,bucket_whitelist,post_start,1,0.0
2024-09-16,bucket_3_inverse,incumbent,9,67826.57880783081
2024-09-16,bucket_3_inverse,post_start,2,3301.9964904785156
2024-09-16,bucket_core_screener,incumbent,27,5807021.770870209
2024-09-16,bucket_core_screener,post_start,23,3532212.0960235596
2024-09-16,bucket_whitelist,post_start,1,0.0
2024-09-17,bucket_3_inverse,incumbent,9,68021.44121551514
2024-09-17,bucket_3_inverse,post_start,2,3308.41943359375
2024-09-17,bucket_core_screener,incumbent,27,5830572.984764099
2024-09-17,bucket_core_screener,post_start,23,3557825.359149933
2024-09-17,bucket_whitelist,post_start,1,0.0
2024-09-18,bucket_3_inverse,incumbent,9,69235.56880950928
2024-09-18,bucket_3_inverse,post_start,2,3443.383544921875
2024-09-18,bucket_core_screener,incumbent,27,5789582.017993927
2024-09-18,bucket_core_screener,post_start,23,3538582.184638977
2024-09-18,bucket_whitelist,post_start,1,0.0
2024-09-19,bucket_3_inverse,incumbent,9,64605.92329406738
2024-09-19,bucket_3_inverse,post_start,2,3139.9073181152344
2024-09-19,bucket_core_screener,incumbent,27,6015249.981721878
2024-09-19,bucket_core_screener,post_start,23,3726649.7420921326
2024-09-19,bucket_whitelist,post_start,1,0.0
2024-09-20,bucket_3_inverse,incumbent,9,65010.582401275635
2024-09-20,bucket_3_inverse,post_start,2,3191.344482421875
2024-09-20,bucket_core_screener,incumbent,27,6004208.05424881
2024-09-20,bucket_core_screener,post_start,24,3773722.851665497
2024-09-20,bucket_whitelist,post_start,1,0.0
2024-09-23,bucket_3_inverse,incumbent,9,65788.42645645142
2024-09-23,bucket_3_inverse,post_start,2,3642.3694229125977
2024-09-23,bucket_core_screener,incumbent,27,6007405.7932395935
2024-09-23,bucket_core_screener,post_start,24,3779774.5101382732
2024-09-23,bucket_whitelist,post_start,1,0.0
2024-09-24,bucket_3_inverse,incumbent,9,64518.876892089844
2024-09-24,bucket_3_inverse,post_start,2,3433.249221801758
2024-09-24,bucket_core_screener,incumbent,27,6276008.684829712
2024-09-24,bucket_core_screener,post_start,24,3843094.296169281
2024-09-24,bucket_whitelist,post_start,1,0.0
2024-09-25,bucket_3_inverse,incumbent,9,64815.40204620361
2024-09-25,bucket_3_inverse,post_start,2,3377.5691299438477
2024-09-25,bucket_core_screener,incumbent,27,6177279.975423813
2024-09-25,bucket_core_screener,post_start,24,3830822.7098026276
2024-09-25,bucket_whitelist,post_start,1,0.0
2024-09-26,bucket_3_inverse,incumbent,9,63314.14318084717
2024-09-26,bucket_3_inverse,post_start,2,3304.195198059082
2024-09-26,bucket_core_screener,incumbent,27,6463493.640943527
2024-09-26,bucket_core_screener,post_start,24,3886440.4662475586
2024-09-26,bucket_whitelist,post_start,1,0.0
2024-09-27,bucket_3_inverse,incumbent,9,64247.234535217285
2024-09-27,bucket_3_inverse,post_start,2,3374.4934844970703
2024-09-27,bucket_core_screener,incumbent,27,6452537.6234436035
2024-09-27,bucket_core_screener,post_start,25,3943693.0212669373
2024-09-27,bucket_whitelist,post_start,1,0.0
2024-09-30,bucket_3_inverse,incumbent,9,65274.16487503052
2024-09-30,bucket_3_inverse,post_start,2,3617.472831726074
2024-09-30,bucket_core_screener,incumbent,27,5536043.417560577
2024-09-30,bucket_core_screener,post_start,25,3766396.1346001625
2024-09-30,bucket_whitelist,post_start,1,0.0
2024-10-01,bucket_3_inverse,incumbent,9,66255.065574646
2024-10-01,bucket_3_inverse,post_start,2,3897.0632247924805
2024-10-01,bucket_core_screener,incumbent,27,5576381.128997803
2024-10-01,bucket_core_screener,post_start,25,3695942.384209156
2024-10-01,bucket_whitelist,post_start,1,0.0
2024-10-02,bucket_3_inverse,incumbent,9,66422.98661804199
2024-10-02,bucket_3_inverse,post_start,2,3894.6161346435547
2024-10-02,bucket_core_screener,incumbent,27,5671207.124192238
2024-10-02,bucket_core_screener,post_start,25,3667256.2342834473
2024-10-02,bucket_whitelist,post_start,1,0.0
2024-10-03,bucket_3_inverse,incumbent,9,67645.92624664307
2024-10-03,bucket_3_inverse,post_start,2,3711.6913833618164
2024-10-03,bucket_core_screener,incumbent,27,5588666.866358757
2024-10-03,bucket_core_screener,post_start,25,3678185.583451271
2024-10-03,bucket_whitelist,post_start,1,0.0
2024-10-04,bucket_3_inverse,incumbent,9,65604.7812576294
2024-10-04,bucket_3_inverse,post_start,2,3559.1899642944336
2024-10-04,bucket_core_screener,incumbent,27,5704253.177379608
2024-10-04,bucket_core_screener,post_start,26,3842873.8226356506
2024-10-04,bucket_whitelist,post_start,1,0.0
2024-10-07,bucket_3_inverse,incumbent,9,68523.40608978271
2024-10-07,bucket_3_inverse,post_start,2,3506.7122802734375
2024-10-07,bucket_core_screener,incumbent,27,5652523.256381035
2024-10-07,bucket_core_screener,post_start,26,3877351.5862469673
2024-10-07,bucket_whitelist,post_start,1,0.0
2024-10-08,bucket_3_inverse,incumbent,9,67815.07836532593
2024-10-08,bucket_3_inverse,post_start,2,3311.26708984375
2024-10-08,bucket_core_screener,incumbent,27,5518623.644583702
2024-10-08,bucket_core_screener,post_start,26,3944062.4345936775
2024-10-08,bucket_whitelist,post_start,1,0.0
2024-10-09,bucket_3_inverse,incumbent,9,67878.54959487915
2024-10-09,bucket_3_inverse,post_start,2,3333.9054565429688
2024-10-09,bucket_core_screener,incumbent,27,5502004.1625442505
2024-10-09,bucket_core_screener,post_start,26,3932734.357583523
2024-10-09,bucket_whitelist,post_start,1,0.0
2024-10-10,bucket_3_inverse,incumbent,9,67563.10967636108
2024-10-10,bucket_3_inverse,post_start,2,3306.699951171875
2024-10-10,bucket_core_screener,incumbent,27,5553621.193256378
2024-10-10,bucket_core_screener,post_start,26,3894784.4183602333
2024-10-10,bucket_whitelist,post_start,1,0.0
2024-10-11,bucket_3_inverse,incumbent,9,67555.31833267212
2024-10-11,bucket_3_inverse,post_start,2,3224.3992309570312
2024-10-11,bucket_core_screener,incumbent,27,5596098.779004097
2024-10-11,bucket_core_screener,post_start,28,4149863.2855653763
2024-10-11,bucket_whitelist,post_start,1,0.0
2024-10-14,bucket_3_inverse,incumbent,9,67795.31749725342
2024-10-14,bucket_3_inverse,post_start,2,3530.8648986816406
2024-10-14,bucket_core_screener,incumbent,27,5645995.4021549225
2024-10-14,bucket_core_screener,post_start,28,4095215.1776037216
2024-10-14,bucket_whitelist,post_start,1,0.0
2024-10-15,bucket_3_inverse,incumbent,9,68908.55838012695
2024-10-15,bucket_3_inverse,post_start,2,3779.7843170166016
2024-10-15,bucket_core_screener,incumbent,27,5498501.480396271
2024-10-15,bucket_core_screener,post_start,28,4032781.1648817062
2024-10-15,bucket_whitelist,post_start,1,0.0
2024-10-16,bucket_3_inverse,incumbent,9,67935.4744644165
2024-10-16,bucket_3_inverse,post_start,2,3596.624252319336
2024-10-16,bucket_core_screener,incumbent,27,5558085.91535759
2024-10-16,bucket_core_screener,post_start,28,4084103.978197098
2024-10-16,bucket_whitelist,post_start,1,0.0
2024-10-17,bucket_3_inverse,incumbent,9,67965.85103225708
2024-10-17,bucket_3_inverse,post_start,2,3576.5764770507812
2024-10-17,bucket_core_screener,incumbent,27,5532298.851779938
2024-10-17,bucket_core_screener,post_start,28,4066330.058104515
2024-10-17,bucket_whitelist,post_start,1,0.0
2024-10-18,bucket_3_inverse,incumbent,9,66244.77255249023
2024-10-18,bucket_3_inverse,post_start,2,3488.1084594726562
2024-10-18,bucket_core_screener,incumbent,27,5685431.462884903
2024-10-18,bucket_core_screener,post_start,28,4171487.3311424255
2024-10-18,bucket_whitelist,post_start,1,0.0
2024-10-21,bucket_3_inverse,incumbent,9,68596.30474853516
2024-10-21,bucket_3_inverse,post_start,2,3341.0026092529297
2024-10-21,bucket_core_screener,incumbent,27,5638620.947376251
2024-10-21,bucket_core_screener,post_start,28,4197941.146207571
2024-10-21,bucket_whitelist,post_start,1,0.0
2024-10-22,bucket_3_inverse,incumbent,9,68416.00174713135
2024-10-22,bucket_3_inverse,post_start,2,3391.162971496582
2024-10-22,bucket_core_screener,incumbent,27,5674582.810911179
2024-10-22,bucket_core_screener,post_start,28,4177604.1361899376
2024-10-22,bucket_whitelist,post_start,1,0.0
2024-10-23,bucket_3_inverse,incumbent,9,70947.55023956299
2024-10-23,bucket_3_inverse,post_start,2,3622.3119888305664
2024-10-23,bucket_core_screener,incumbent,27,5556172.382759094
2024-10-23,bucket_core_screener,post_start,28,4061373.1160697937
2024-10-23,bucket_whitelist,post_start,1,0.0
2024-10-24,bucket_3_inverse,incumbent,9,65978.4022140503
2024-10-24,bucket_3_inverse,post_start,2,3569.472183227539
2024-10-24,bucket_core_screener,incumbent,27,5567760.020664215
2024-10-24,bucket_core_screener,post_start,28,4177067.497286558
2024-10-24,bucket_whitelist,post_start,1,0.0
2024-10-25,bucket_3_inverse,incumbent,9,65897.45104980469
2024-10-25,bucket_3_inverse,post_start,2,3592.6162910461426
2024-10-25,bucket_core_screener,incumbent,27,5568783.083148956
2024-10-25,bucket_core_screener,post_start,29,4220453.685013533
2024-10-25,bucket_whitelist,post_start,1,0.0
2024-10-28,bucket_3_inverse,incumbent,9,66279.92804718018
2024-10-28,bucket_3_inverse,post_start,2,3728.3691177368164
2024-10-28,bucket_core_screener,incumbent,27,5643606.662540436
2024-10-28,bucket_core_screener,post_start,29,4361254.910225153
2024-10-28,bucket_whitelist,post_start,1,0.0
2024-10-29,bucket_3_inverse,incumbent,9,65211.06636047363
2024-10-29,bucket_3_inverse,post_start,2,3560.1529083251953
2024-10-29,bucket_core_screener,incumbent,27,5684484.203514099
2024-10-29,bucket_core_screener,post_start,29,4469388.819982529
2024-10-29,bucket_whitelist,post_start,1,0.0
2024-10-30,bucket_3_inverse,incumbent,9,66413.77913284302
2024-10-30,bucket_3_inverse,post_start,2,3601.3802337646484
2024-10-30,bucket_core_screener,incumbent,27,5597930.804264069
2024-10-30,bucket_core_screener,post_start,29,4376956.806021929
2024-10-30,bucket_whitelist,post_start,1,0.0
2024-10-31,bucket_3_inverse,incumbent,9,69828.3210067749
2024-10-31,bucket_3_inverse,post_start,2,3905.759605407715
2024-10-31,bucket_core_screener,incumbent,27,5397994.711841583
2024-10-31,bucket_core_screener,post_start,29,4177353.3408107758
2024-10-31,bucket_whitelist,post_start,1,0.0
2024-11-01,bucket_3_inverse,incumbent,9,69308.84609603882
2024-11-01,bucket_3_inverse,post_start,2,3799.638900756836
2024-11-01,bucket_core_screener,incumbent,27,5400024.273264885
2024-11-01,bucket_core_screener,post_start,29,4166881.211300373
2024-11-01,bucket_whitelist,post_start,1,0.0
2024-11-04,bucket_3_inverse,incumbent,9,70999.50665283203
2024-11-04,bucket_3_inverse,post_start,2,4001.85440826416
2024-11-04,bucket_core_screener,incumbent,27,5475281.68354702
2024-11-04,bucket_core_screener,post_start,29,4330728.596054554
2024-11-04,bucket_whitelist,post_start,1,0.0
2024-11-05,bucket_3_inverse,incumbent,9,68812.78702545166
2024-11-05,bucket_3_inverse,post_start,2,3851.226287841797
2024-11-05,bucket_core_screener,incumbent,27,5574563.695022583
2024-11-05,bucket_core_screener,post_start,29,4471292.250433922
2024-11-05,bucket_whitelist,post_start,1,0.0
